sun,mon,tue,wed,thu,fri,sat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,6,6:30,7,7:30,8,8:30,9,9:30,10,10:30,11,11:30,12,12:30,13,13:30,14,14:30,15,15:30,16,16:30,17,17:30,18,18:30,19,19:30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,18,27,67,88,75,68,57,44,27,23,20,59,46,35,31,22,20,21,64,79,113,111,103,76,39,42,18
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,19,27,77,95,96,72,56,41,29,21,20,42,76,43,29,19,23,21,54,70,109,110,118,76,56,40,17
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,18,31,64,103,80,76,43,43,24,21,22,49,67,33,34,18,19,23,57,76,107,106,89,70,56,37,18
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,20,33,67,105,93,80,58,33,21,21,18,49,59,39,27,21,19,21,62,75,116,132,98,80,61,37,22
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,15,23,62,81,73,65,50,32,20,15,15,36,49,29,25,19,19,14,45,63,98,98,85,49,52,35,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,14,22,59,69,68,48,40,26,18,14,12,34,39,28,23,13,14,15,35,48,87,70,67,62,37,30,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,16,33,62,97,90,69,54,43,23,20,25,56,74,40,25,18,23,20,62,67,108,120,106,77,58,41,19
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,20,26,73,88,90,76,66,41,24,17,21,43,60,42,28,23,16,24,63,64,101,101,105,72,62,35,19
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,23,29,71,82,79,73,68,44,23,17,20,45,60,40,26,18,18,16,58,75,96,106,89,83,53,41,20
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,20,29,66,100,99,74,57,43,30,20,22,53,63,39,29,21,20,21,56,75,121,104,114,88,58,43,18
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,18,28,73,100,88,70,54,38,24,19,17,49,61,39,33,19,17,21,62,77,118,95,119,90,59,42,22
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,17,25,61,87,75,66,42,30,19,14,18,38,46,39,19,16,17,16,39,57,91,91,79,66,46,26,16
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,13,25,55,64,69,53,40,28,19,14,17,38,37,33,24,11,14,12,47,52,95,83,82,61,43,26,15
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,25,65,113,93,57,52,40,24,20,19,54,51,36,31,20,18,20,63,70,125,110,110,78,54,38,18
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,21,30,61,103,93,83,65,37,28,21,17,48,66,47,33,19,22,22,71,69,122,109,112,73,60,38,21
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,20,30,54,108,73,89,52,39,30,20,18,41,60,37,34,21,19,18,61,64,113,111,114,76,63,42,20
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,19,29,80,104,98,72,68,43,21,20,19,54,66,40,29,20,19,23,58,69,131,135,104,79,57,42,19
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,17,35,66,105,91,63,49,37,21,21,22,47,51,35,28,22,20,16,61,65,116,121,110,84,55,36,18
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,18,24,57,83,65,60,41,33,20,18,15,38,51,34,26,17,17,18,41,54,119,92,71,65,51,32,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,13,21,50,72,52,45,32,27,19,16,12,38,38,26,17,14,12,15,45,48,75,81,73,57,31,31,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,21,22,63,102,71,70,72,45,26,22,22,53,67,42,34,22,21,21,60,54,118,99,100,85,52,41,22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,18,33,73,101,86,68,62,40,25,22,25,50,67,32,28,20,21,22,67,69,120,97,102,93,59,46,19
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,19,28,68,102,80,61,53,31,26,23,21,54,58,38,32,17,21,17,63,77,114,113,117,78,57,47,21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,26,63,110,95,76,62,45,25,22,17,58,60,35,29,21,21,22,72,75,110,119,91,95,51,38,19
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,22,60,68,59,52,34,31,18,16,15,32,37,27,20,13,13,16,36,57,88,82,70,50,44,27,14
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,18,36,58,44,42,34,26,15,11,11,28,30,24,18,12,14,13,40,36,68,65,50,39,42,23,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,13,36,45,41,33,25,20,11,10,10,24,24,17,15,8,10,12,33,29,59,56,54,43,30,18,10
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,20,57,60,59,55,45,28,18,15,16,33,44,26,18,14,14,15,41,46,88,70,77,59,44,28,12
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14,24,46,68,57,42,37,29,17,14,14,30,39,28,21,15,15,14,48,43,75,71,70,56,48,29,11
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,22,50,65,64,51,43,31,15,13,13,29,43,25,21,13,13,14,42,53,77,68,57,56,37,25,15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,20,49,71,59,48,34,30,17,14,15,35,41,32,18,14,13,13,45,42,91,77,59,60,43,34,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,19,44,74,48,49,37,22,19,12,16,38,42,29,20,14,15,13,42,43,74,75,79,68,45,26,17
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,17,40,56,46,38,28,20,15,11,12,27,32,24,18,12,11,14,28,38,75,47,65,45,36,22,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,15,34,51,41,34,30,23,12,10,12,22,24,21,16,11,10,10,26,28,56,49,43,41,27,16,10
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,20,44,72,56,43,37,28,21,12,14,37,40,25,17,15,14,12,46,46,85,67,55,59,43,31,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,27,47,65,56,41,47,30,17,17,15,27,43,27,20,14,15,15,46,53,78,71,78,51,42,26,14
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,20,28,64,90,83,75,54,41,31,19,18,45,57,45,34,20,20,20,58,83,118,106,108,77,63,37,16
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,18,27,75,115,94,76,58,42,22,15,19,49,54,41,32,22,21,21,62,68,107,108,104,81,59,46,18
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,24,33,68,94,85,67,52,36,28,19,19,44,60,45,33,20,18,20,58,66,130,115,115,74,65,49,19
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,14,26,50,76,74,62,39,28,23,16,15,35,45,28,24,16,16,16,45,58,93,91,84,62,46,32,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,13,17,37,69,67,48,40,25,20,11,14,35,38,27,23,13,13,12,39,48,74,85,69,57,36,22,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,21,28,71,103,78,68,44,39,27,20,16,53,64,40,38,19,20,19,55,66,99,101,99,78,53,46,16
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,17,26,72,108,84,65,60,35,25,21,19,44,58,40,27,22,20,21,61,71,115,100,87,76,65,40,19
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,18,32,62,120,92,72,57,40,24,20,21,49,68,40,34,19,19,20,57,60,111,94,97,86,61,47,21
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,19,28,77,93,81,60,49,42,24,18,22,48,58,35,30,21,22,18,64,70,131,120,88,90,65,41,16
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,20,33,68,112,88,65,55,44,27,21,18,39,64,36,32,20,19,21,60,78,133,130,104,83,65,39,21
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,14,24,51,93,60,61,52,31,25,15,15,44,51,32,26,15,17,14,54,54,85,82,77,69,50,28,17
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,14,23,46,66,64,53,38,28,16,14,17,35,43,25,22,13,13,13,39,54,79,83,67,61,47,28,15
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,19,31,70,103,87,71,54,42,25,19,19,49,45,45,24,22,19,22,63,70,118,109,124,83,52,33,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,20,33,61,94,81,71,50,47,19,21,19,53,57,39,29,15,19,18,54,65,124,114,97,77,58,42,24
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,18,31,62,107,102,60,59,40,24,17,18,52,55,39,31,22,21,21,61,63,111,109,97,78,56,45,19
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,22,25,65,107,88,71,52,39,27,20,21,53,67,38,32,18,20,22,71,58,104,120,92,86,61,40,24
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,20,30,74,122,82,69,72,40,27,20,18,52,60,42,24,21,19,21,57,74,110,111,110,80,58,43,19
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,16,25,62,92,61,56,50,27,16,17,17,34,51,31,24,18,18,18,48,58,103,94,75,75,47,36,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,14,19,40,69,66,55,39,26,17,14,15,41,34,29,20,15,12,14,44,54,75,71,72,59,40,27,12
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,22,26,73,105,66,67,58,42,28,19,17,49,42,44,31,22,17,23,62,77,112,82,99,59,57,45,19
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,20,35,69,102,86,63,46,39,22,19,16,54,58,36,31,17,21,18,68,78,126,114,99,72,61,45,24
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,21,22,73,82,96,69,54,47,29,21,19,57,69,42,30,21,18,20,55,63,122,102,96,92,61,38,21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,20,34,65,83,84,74,61,40,20,19,21,51,68,44,28,18,20,20,56,55,125,94,99,83,49,33,21
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19,32,70,114,84,68,53,43,25,22,18,52,58,43,33,21,22,18,58,82,102,104,98,80,61,33,19
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,16,21,50,82,71,54,36,33,22,14,17,38,48,36,25,16,13,16,46,57,81,89,89,60,53,30,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,16,21,54,71,63,43,33,24,20,15,16,37,43,30,20,16,15,12,45,43,84,81,65,47,46,27,14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,19,31,56,114,89,65,60,43,25,20,20,49,45,45,26,19,15,17,61,70,120,99,96,77,62,41,22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,25,34,63,112,89,68,53,41,28,19,20,48,64,39,35,18,19,20,67,71,126,110,108,77,58,35,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,17,31,76,99,75,67,65,32,24,24,22,59,52,44,28,23,19,20,60,79,110,96,82,73,60,43,15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,22,31,79,105,92,75,60,42,23,20,21,58,66,43,35,15,18,21,55,81,121,95,117,84,46,33,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,20,30,72,99,96,73,54,43,22,18,20,53,51,36,37,19,20,19,55,78,113,122,84,84,58,43,25
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,16,27,63,88,76,59,43,36,19,17,15,37,58,29,24,14,17,16,44,42,99,70,68,66,48,37,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,12,22,54,69,46,51,35,27,17,13,15,34,41,29,22,14,16,13,39,48,65,69,71,56,45,31,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,17,31,74,101,74,69,52,40,24,22,18,50,54,38,28,19,20,17,49,59,140,103,85,72,64,30,19
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,17,31,82,113,86,80,60,38,23,19,16,52,62,41,30,23,21,22,52,60,130,103,99,66,61,39,19
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,20,27,60,111,83,77,56,38,24,20,18,51,53,36,28,20,21,20,58,75,113,118,94,71,68,37,19
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,18,27,67,88,83,64,41,35,21,19,19,49,53,39,26,17,22,16,44,61,88,91,98,71,56,39,19
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,20,26,61,75,90,55,50,38,26,16,19,45,53,36,26,17,17,20,59,58,122,93,86,64,53,36,18
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,16,22,48,73,49,48,44,26,19,15,14,38,46,33,23,15,16,13,42,42,92,90,74,57,44,28,14
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,11,14,43,65,54,39,38,27,14,11,14,33,40,26,17,12,13,12,50,39,78,73,64,50,37,30,12
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,19,30,63,76,62,67,44,37,21,17,16,43,52,35,25,17,22,19,46,62,112,81,84,71,53,35,21
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,16,28,55,85,61,64,51,36,22,16,16,43,51,38,27,19,21,16,51,63,95,102,106,72,50,39,19
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,17,26,66,95,77,80,47,41,19,16,20,44,51,33,27,15,19,21,60,62,98,102,82,84,52,34,15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,19,29,63,81,73,69,39,40,27,16,19,50,61,34,22,19,15,18,49,64,93,102,71,80,51,33,16
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,18,23,58,79,71,63,39,29,20,17,19,41,59,36,23,18,25,18,50,62,91,112,86,66,49,34,17
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,17,19,47,79,63,50,42,30,17,17,16,29,36,26,19,14,14,12,47,52,78,99,64,55,44,29,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,12,19,44,80,51,37,38,28,15,15,14,32,40,28,19,12,11,14,36,41,75,69,65,54,36,28,12
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,22,24,66,79,76,70,51,43,24,16,18,45,46,42,27,19,20,15,52,70,98,90,78,85,50,33,21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,19,28,58,92,69,53,53,38,25,20,17,36,51,35,26,18,17,17,57,66,96,123,88,71,54,44,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,20,29,51,95,80,74,51,41,19,15,17,43,47,42,27,16,19,17,51,72,80,100,103,62,66,39,19
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,18,24,66,91,70,68,53,40,26,15,18,47,54,37,29,17,17,17,60,53,123,105,88,92,56,32,17
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,16,32,59,106,70,58,55,36,25,20,17,47,67,34,29,14,18,20,57,61,101,99,102,65,56,33,15
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,16,21,47,73,63,58,46,31,20,14,15,33,41,25,17,14,15,14,39,59,80,71,88,49,48,32,12
